frame,captured_ns,processed_ns,shift_x,shift_y,quality,command_x,command_y,dropped_frames
11663,111347533282791,111347533940833,-2.9863,-1.98899,12.5967,86.2601,70.7068,6065
11665,111347533780666,111347534452500,-2.9863,-1.98899,12.5967,91.615,95.3037,6066
11667,111347534279833,111347534958208,-2.9863,-1.98899,12.5967,86.2601,70.7068,6067
11669,111347534778666,111347535471333,-2.9863,-1.98899,12.5967,91.615,95.3037,6068
11671,111347535279958,111347536011666,-3.9807,-1.98896,12.5984,86.2601,70.7068,6069
11673,111347535784333,111347536545708,-3.9807,-1.98896,12.5984,91.615,95.3037,6071
11675,111347536289000,111347537096708,-3.9807,-1.98896,12.5984,86.2601,70.7068,6072
11678,111347537035083,111347537627458,-3.9807,-1.98896,12.5984,91.7602,91.541,6073
11680,111347537535541,111347538143208,-4.97495,-1.98897,12.6004,86.0524,76.0884,6074
11682,111347538024875,111347538673125,-4.97494,-2.98458,12.5984,93.7291,40.5328,6075
11684,111347538528875,111347539174875,-4.97494,-2.98458,12.5984,86.0524,76.0884,6076
11686,111347539029083,111347539692583,-4.97494,-2.98458,12.5984,93.7291,40.5328,6077
11688,111347539529791,111347540207958,-5.96939,-2.98458,12.6008,86.0524,76.0884,6078
11690,111347540030416,111347540712666,-5.96939,-2.98458,12.6008,93.7291,40.5328,6079
11692,111347540528500,111347541230416,-5.96939,-2.98458,12.6008,86.0524,76.0884,6080
11694,111347541028916,111347541750208,-5.96939,-2.98458,12.6008,93.7291,40.5328,6081
11696,111347541527375,111347542276125,-5.96939,-2.98458,12.6008,86.0561,75.9945,6082
11698,111347542024750,111347542806916,-5.96939,-2.98458,12.6008,93.5227,45.8784,6084
11701,111347542780333,111347543326875,-6.96424,-3.98068,12.602,88.1679,21.2814,6085
11703,111347543280041,111347543852500,-6.96424,-3.98068,12.602,93.5227,45.8784,6086
11705,111347543784458,111347544363625,-6.96424,-3.98068,12.602,88.1679,21.2814,6087
11707,111347544284500,111347544877833,-6.96424,-3.98068,12.602,93.5227,45.8784,6088
11709,111347544781208,111347545389375,-6.96424,-3.98068,12.602,88.1679,21.2814,6089
11711,111347545279416,111347545901541,-6.96424,-3.98068,12.602,93.5227,45.8784,6090
11713,111347545781375,111347546413208,-6.96424,-3.98068,12.602,88.1679,21.2814,6091
11715,111347546280083,111347546929250,-7.95982,-4.97716,12.6041,82.813,-3.31555,6092
11717,111347546779458,111347547440375,-7.95982,-4.97716,12.6041,88.1679,21.2814,6093
11719,111347547280083,111347547987375,-7.95982,-4.97716,12.6041,82.813,-3.31555,6094
11721,111347547780291,111347548496250,-7.95982,-4.97716,12.6041,88.1679,21.2814,6095
11723,111347548279208,111347549009166,-7.95982,-4.97716,12.6041,82.813,-3.31555,6096
11725,111347548775500,111347549553208,-7.95982,-4.97716,12.6041,88.1679,21.2814,6098
11728,111347549533458,111347550096708,-7.95982,-4.97716,12.6041,82.813,-3.31555,6099
11730,111347550036000,111347550612625,-7.95984,-5.97399,12.6038,88.3157,-20,6100
11732,111347550522125,111347551131166,-7.95984,-5.97399,12.6038,82.2216,14.2248,6101
11734,111347551028375,111347551635458,-7.95984,-5.97399,12.6038,85.1288,-17.32,6102
11736,111347551527750,111347552163583,-7.95984,-5.97399,12.6038,80.9325,15.3088,6103
11738,111347552029000,111347552682041,-7.95984,-5.97399,12.6038,82.4886,-15.0998,6104
11740,111347552528875,111347553191458,-7.95984,-5.97399,12.6038,79.2625,16.7132,6105
11742,111347553028041,111347553705375,-7.95984,-5.97399,12.6038,80.124,-13.1114,6106
11744,111347553526541,111347554200250,-7.95984,-5.97399,12.6038,77.5045,15.4679,6107
11746,111347554026083,111347554714583,-7.95981,-6.97074,12.6041,78.0109,-14.058,6108
11748,111347554528791,111347555224416,-7.95981,-6.97074,12.6041,75.5386,17.1212,6109
11750,111347555026916,111347555777666,-7.95981,-6.97074,12.6041,75.8591,-12.2485,6111
11752,111347555530250,111347556301208,-7.95981,-6.97074,12.6041,73.5199,18.8187,6112
11755,111347556282166,111347556824166,-7.95981,-6.97074,12.6041,73.7286,-10.4569,6113
11757,111347556782916,111347557341000,-6.96427,-6.97081,12.6011,79.0835,14.1401,6114
11759,111347557284333,111347557856541,-6.96427,-6.97081,12.6011,73.7286,-10.4569,6115
11761,111347557782791,111347558373416,-6.96427,-6.97081,12.6011,79.2633,9.48066,6116
11763,111347558282291,111347558885125,-6.96424,-7.9674,12.6019,73.9085,-15.1163,6117
11765,111347558784916,111347559396458,-6.96424,-7.9674,12.6019,79.2633,9.48066,6118
11767,111347559280583,111347559924208,-6.96424,-7.9674,12.6019,73.9085,-15.1163,6119
11769,111347559783291,111347560442958,-6.96424,-7.9674,12.6019,79.2633,9.48066,6120
11771,111347560282041,111347560956875,-6.96424,-7.9674,12.6019,73.9085,-15.1163,6121
11773,111347560779625,111347561467541,-5.96935,-7.96746,12.5993,79.2633,9.48066,6122
11775,111347561278541,111347561985791,-5.96935,-7.96746,12.5993,73.9085,-15.1163,6123
11777,111347561777166,111347562504375,-5.96935,-7.96746,12.5993,79.2633,9.48066,6124
11779,111347562275791,111347563013375,-5.96935,-7.96746,12.5993,73.9085,-15.1163,6125
11781,111347562778166,111347563526166,-5.96935,-7.96746,12.5993,79.9071,-7.19764,6126
11783,111347563275250,111347564053916,-5.96934,-8.96384,12.6006,74.5522,-20,6128
11786,111347564029208,111347564567041,-4.97491,-8.96387,12.5983,79.9071,4.59699,6129
11788,111347564527541,111347565084166,-4.97491,-8.96387,12.5983,74.5522,-20,6130
11790,111347565029958,111347565597666,-4.97491,-8.96387,12.5983,79.9071,4.59699,6131
11792,111347565529000,111347566120875,-4.97491,-8.96387,12.5983,74.5522,-20,6132
11794,111347566032458,111347566649208,-3.98066,-8.9639,12.5963,79.9071,4.59699,6133
11796,111347566532458,111347567167291,-3.98066,-8.9639,12.5963,74.5522,-20,6134
11798,111347567029750,111347567671750,-3.98066,-8.9639,12.5963,80.1598,-1.95012,6135
11800,111347567533416,111347568191583,-3.98066,-8.9639,12.5963,74.6511,-20,6136
11802,111347568036000,111347568691708,-2.98628,-8.96394,12.5945,80.8032,-16.0572,6137
11804,111347568528625,111347569221833,-2.98628,-8.96394,12.5945,74.9079,-20,6138
11806,111347569026166,111347569738750,-2.98628,-8.96394,12.5945,81.3354,-20,6139
11808,111347569531166,111347570266875,-2.98628,-9.95995,12.5964,75.9806,-20,6140
11810,111347570029958,111347570788791,-1.99147,-9.95997,12.595,81.3354,4.59699,6142
11812,111347570526083,111347571320666,-1.99147,-9.95997,12.595,75.9806,-20,6143
11815,111347571280416,111347571849041,-1.99147,-9.95997,12.595,81.3354,4.59699,6144
11817,111347571780083,111347572383125,-1.99147,-9.95997,12.595,75.9806,-20,6145
11819,111347572281875,111347572918208,-0.996112,-9.95996,12.594,81.3354,4.59699,6146
11821,111347572781708,111347573431458,-0.996112,-9.95996,12.594,75.9806,-20,6147
11823,111347573280416,111347573944958,-0.996112,-9.95996,12.594,81.634,-3.13729,6148
11825,111347573772583,111347574448666,-6.47346e-05,-9.95996,12.5934,89.1698,-20,6149
11827,111347574276500,111347574954416,-6.47346e-05,-9.95996,12.5934,82.3208,-5.88704,6150
11829,111347574772916,111347575465541,-6.47346e-05,-9.95996,12.5934,89.4738,-20,6151
11831,111347575276125,111347575976291,-6.47346e-05,-9.95996,12.5934,82.8986,-12.9807,6152
11833,111347575776666,111347576488166,0.996678,-9.95994,12.5934,89.8538,-20,6153
11835,111347576281375,111347577012500,0.996678,-9.95994,12.5934,83.4204,-16.6537,6154
11837,111347576777750,111347577545958,0.996678,-9.95994,12.5934,90.2745,-20,6156
11839,111347577282333,111347578066916,0.996678,-9.95994,12.5934,83.9134,-18.5268,6157
11842,111347578032166,111347578577666,1.99393,-9.95993,12.594,90.7066,-20,6158
11844,111347578530958,111347579095208,1.99393,-9.95993,12.594,84.3889,-19.6522,6159
11846,111347579031166,111347579618458,1.99393,-9.95993,12.594,91.1597,-20,6160
11848,111347579532416,111347580161916,2.99139,-9.95993,12.5952,97.8896,-20,6161
11850,111347580033250,111347580679625,2.99139,-9.95993,12.5952,91.6174,-20,6162
11852,111347580529750,111347581179916,2.99139,-9.95993,12.5952,98.3555,-20,6163
11854,111347581027333,111347581696958,2.99139,-9.95993,12.5952,92.0774,-20,6164
11856,111347581534666,111347582212541,3.98879,-9.95992,12.597,98.8198,-20,6165
11858,111347582034458,111347582722000,3.98879,-9.95992,12.597,92.5386,-20,6166
11860,111347582527208,111347583256208,3.98879,-9.95992,12.597,99.2832,-20,6167
11862,111347583027083,111347583790708,3.98879,-9.95992,12.597,93.0004,-20,6169
11864,111347583529833,111347584322208,4.98581,-9.95989,12.5994,99.7458,-20,6170
11867,111347584279291,111347584837791,4.98581,-9.95989,12.5994,93.4622,-20,6171
11869,111347584780541,111347585358958,4.98581,-9.95989,12.5994,100.209,-20,6172
11871,111347585280916,111347585870916,4.98581,-9.95989,12.5994,93.9245,-20,6173
11873,111347585780416,111347586408666,5.98226,-9.95985,12.6024,100.671,-20,6174
11875,111347586275416,111347586910000,5.98226,-9.95985,12.6024,94.3868,-20,6175
11877,111347586778166,111347587411041,5.98226,-9.95985,12.6024,101.133,-20,6176
11879,111347587278875,111347587911083,5.98228,-8.96385,12.6006,93.4567,15.5556,6177
11881,111347587778666,111347588411750,5.98228,-8.96385,12.6006,101.133,-20,6178
11883,111347588278125,111347588913166,5.98228,-8.96385,12.6006,93.4567,15.5556,6179
11885,111347588779958,111347589414458,6.97813,-8.96382,12.6041,101.133,-20,6180
11887,111347589280541,111347589915916,6.97813,-8.96382,12.6041,93.4567,15.5556,6181
11889,111347589779500,111347590417333,6.97813,-8.96382,12.6041,101.133,-20,6182
11891,111347590278708,111347590950583,6.97813,-8.96382,12.6041,93.4567,15.5556,6183
11893,111347590779208,111347591449333,6.97813,-8.96382,12.6041,101.133,-20,6184
11895,111347591284000,111347591944208,6.97813,-8.96382,12.6041,93.9114,3.77608,6185
11897,111347591784750,111347592440166,6.97813,-8.96382,12.6041,101.291,-20,6186
11899,111347592278333,111347592935791,6.97813,-8.96382,12.6041,94.5108,-7.67027,6187
11901,111347592781250,111347593511583,7.97343,-8.96375,12.608,101.572,-20,6188
11903,111347593279583,111347594019416,7.97343,-8.96375,12.608,95.0221,-13.6315,6189
11905,111347593782666,111347594532541,7.97347,-7.96742,12.6067,100.377,10.9655,6191
11907,111347594277625,111347595044875,7.97347,-7.96742,12.6067,95.0221,-13.6315,6192
11910,111347595028166,111347595554833,7.97347,-7.96742,12.6067,100.377,10.9655,6193
11912,111347595526541,111347596068750,7.97347,-7.96742,12.6067,95.0221,-13.6315,6194
11914,111347596027166,111347596575791,7.97347,-7.96742,12.6067,100.377,10.9655,6195
11916,111347596527416,111347597077833,7.97347,-7.96742,12.6067,96.024,-14.474,6196
11918,111347597028000,111347597593958,7.97347,-7.96742,12.6067,100.602,10.7761,6197
11920,111347597532458,111347598094958,7.97347,-7.96742,12.6067,99.4399,-17.3466,6198
11922,111347598031833,111347598594708,7.97347,-7.96742,12.6067,102.315,-5.28447,6199
11924,111347598527333,111347599095875,7.97349,-6.97077,12.6059,100.457,25.3778,6200
11926,111347599027500,111347599599875,7.97349,-6.97077,12.6059,103.902,-6.61958,6201
11928,111347599530041,111347600103791,7.97349,-6.97077,12.6059,102.889,23.3331,6202
11930,111347600026041,111347600604416,7.97349,-6.97077,12.6059,105.73,-8.1567,6203
11932,111347600526000,111347601105750,7.97349,-6.97077,12.6059,105.148,21.4331,6204
11934,111347601028041,111347601612375,7.97349,-6.97077,12.6059,107.678,-9.7945,6205
11936,111347601527625,111347602110666,7.97349,-6.97077,12.6059,107.319,19.6072,6206
11938,111347602027500,111347602611291,7.97349,-6.97077,12.6059,109.689,-11.4858,6207
11940,111347602527500,111347603118583,7.97352,-5.97393,12.6056,109.447,17.8175,6208
11942,111347603032166,111347603623208,6.97822,-5.97399,12.6017,104.093,-6.77954,6209
11944,111347603531875,111347604129208,6.97822,-5.97399,12.6017,109.447,17.8175,6210
11946,111347604027583,111347604652208,6.97822,-5.97399,12.6017,104.093,-6.77954,6211
11948,111347604527583,111347605156708,6.97822,-5.97399,12.6017,109.447,17.8175,6212
11950,111347605028625,111347605657750,6.97822,-5.97399,12.6017,104.093,-6.77954,6213
11952,111347605532375,111347606162333,6.97822,-5.97399,12.6017,109.447,17.8175,6214
11954,111347606028833,111347606681625,6.97822,-5.97399,12.6017,104.093,-6.77954,6215
11956,111347606528916,111347607234250,6.97825,-4.97711,12.602,109.447,17.8175,6216
11958,111347607031125,111347607744625,5.98238,-4.9771,12.5985,104.093,-6.77954,6217
11960,111347607531333,111347608254958,5.98238,-4.9771,12.5985,109.447,17.8175,6218
11962,111347608025875,111347608764208,5.98238,-4.9771,12.5985,104.093,-6.77954,6219
11964,111347608524541,111347609286375,5.98238,-4.9771,12.5985,109.447,17.8175,6221
11966,111347609029666,111347609802000,5.98238,-4.9771,12.5985,104.093,-6.77954,6222
11969,111347609776875,111347610325208,4.98592,-4.97713,12.5955,96.416,28.7761,6223
11971,111347610280583,111347610844708,4.98595,-3.98066,12.5964,101.771,53.3731,6224
11973,111347610783208,111347611346833,4.98595,-3.98066,12.5964,96.416,28.7761,6225
11975,111347611278250,111347611865625,4.98595,-3.98066,12.5964,101.771,53.3731,6226
11977,111347611781958,111347612366583,4.98595,-3.98066,12.5964,96.416,28.7761,6227
11979,111347612277958,111347612881083,3.9889,-3.98067,12.5939,88.7393,64.3317,6228
11981,111347612780916,111347613382375,3.9889,-3.98067,12.5939,96.416,28.7761,6229
11983,111347613277833,111347613904541,3.9889,-3.98067,12.5939,88.7393,64.3317,6230
11985,111347613781458,111347614424291,3.9889,-3.98067,12.5939,96.416,28.7761,6231
11987,111347614278958,111347614953541,2.99151,-2.98459,12.5935,88.7393,64.3317,6232
11989,111347614784583,111347615460333,2.99151,-2.98459,12.5935,96.416,28.7761,6233
11991,111347615280375,111347615975416,2.99151,-2.98459,12.5935,88.7393,64.3317,6234
11993,111347615779000,111347616488708,2.99151,-2.98459,12.5935,96.416,28.7761,6235
11995,111347616276625,111347616998750,1.994,-2.98458,12.5923,88.7393,64.3317,6236
11997,111347616779875,111347617530791,1.994,-2.98458,12.5923,96.416,28.7761,6237
11999,111347617288416,111347618084041,1.994,-2.98458,12.5923,88.7393,64.3317,6239
12002,111347618026416,111347618625875,0.996721,-2.98458,12.5917,83.3845,39.7347,6240
12004,111347618533833,111347619157041,0.996732,-1.98895,12.5937,88.7393,64.3317,6241
12006,111347619038541,111347619688916,0.996732,-1.98895,12.5937,83.3845,39.7347,6242
12008,111347619536500,111347620246916,0.996732,-1.98895,12.5937,88.7393,64.3317,6243
12010,111347620021625,111347620797500,-1.85867e-05,-1.98898,12.5937,83.3845,39.7347,6245
12013,111347620773791,111347621362041,-1.85867e-05,-1.98898,12.5937,88.7393,64.3317,6246
12015,111347621275666,111347621895875,-1.85867e-05,-1.98898,12.5937,83.3845,39.7347,6247
12017,111347621786416,111347622423166,-0.996075,-1.98898,12.5943,75.7078,75.2903,6248
12019,111347622278625,111347622954250,-0.996075,-1.98898,12.5943,83.3845,39.7347,6249
12021,111347622783541,111347623482666,-0.996075,-1.98898,12.5943,76.0952,65.2533,6250
12023,111347623285833,111347624008625,-0.996087,-0.993979,12.5968,81.4501,89.8503,6251
12025,111347623787375,111347624541000,-1.99147,-0.994004,12.5978,76.0952,65.2533,6253
12027,111347624283166,111347625070458,-1.99147,-0.994004,12.5978,81.4501,89.8503,6254
12030,111347625037083,111347625613000,-1.99147,-0.994004,12.5978,76.0952,65.2533,6255
12032,111347625538375,111347626145958,-2.98628,-0.994004,12.5992,68.4186,100.809,6256
12034,111347626035083,111347626680791,-2.98628,-0.994004,12.5992,76.0952,65.2533,6257
12036,111347626533666,111347627205875,-2.98628,-0.994004,12.5992,68.4186,100.809,6258
12038,111347627039541,111347627735083,-2.98628,-0.994004,12.5992,75.9818,68.1929,6259
12040,111347627542125,111347628262666,-3.98069,-0.994003,12.601,68.7554,92.0832,6260
12042,111347628036583,111347628798125,-3.98069,-0.994003,12.601,75.8226,72.3156,6262
12044,111347628534500,111347629340416,-3.98069,-0.994003,12.601,68.9503,87.0338,6263
12047,111347629287083,111347629866958,-3.98069,-0.994003,12.601,75.7181,75.0237,6264
12049,111347629778875,111347630398416,-4.97494,-0.994002,12.603,69.0602,84.1863,6265
12051,111347630284291,111347630937333,-4.97493,-3.25453e-05,12.606,74.4151,108.783,6266
12053,111347630780125,111347631494416,-4.97493,-3.25453e-05,12.606,69.0602,84.1863,6267
12055,111347631285916,111347632024875,-4.97493,-3.25453e-05,12.606,74.4151,108.783,6268
12057,111347631784708,111347632554625,-4.97493,-3.25453e-05,12.606,69.0602,84.1863,6270
12060,111347632533333,111347633099125,-5.96935,-3.17852e-05,12.6083,61.3836,119.742,6271
12062,111347633036333,111347633632583,-5.96935,-3.17852e-05,12.6083,69.0602,84.1863,6272
12064,111347633534875,111347634193333,-5.96935,-3.17852e-05,12.6083,61.3836,119.742,6273
12066,111347634037541,111347634723166,-5.96935,-3.17852e-05,12.6083,68.9606,86.7665,6274
12068,111347634534000,111347635256291,-5.96935,-3.17852e-05,12.6083,61.6815,112.022,6275
12070,111347635035208,111347635763625,-6.9642,-1.92804e-05,12.611,55.7129,103.327,6276
12072,111347635526208,111347636289500,-6.9642,-1.92804e-05,12.611,61.8337,108.08,6278
12074,111347636024916,111347636810833,-6.9642,-1.92804e-05,12.611,55.6016,106.211,6279
12077,111347636782625,111347637338208,-6.9642,-1.92804e-05,12.611,61.9469,105.148,6280
12079,111347637281375,111347637849875,-6.9642,-1.92804e-05,12.611,55.5535,107.456,6281
12081,111347637781208,111347638364458,-6.9642,-1.92804e-05,12.611,61.9814,104.252,6282
12083,111347638281208,111347638866541,-6.9642,-1.92804e-05,12.611,55.5287,108.099,6283
12085,111347638778416,111347639380041,-7.95977,4.25356e-06,12.6139,48.9673,114.76,6284
12087,111347639280750,111347639891708,-7.95977,4.25356e-06,12.6139,55.5158,108.434,6285
12089,111347639780000,111347640402791,-7.95977,4.25356e-06,12.6139,48.9766,114.521,6286
12091,111347640279041,111347640914125,-7.95977,4.25356e-06,12.6139,55.5092,108.605,6287
12093,111347640780791,111347641425708,-7.95977,4.25356e-06,12.6139,48.9813,114.397,6288
12095,111347641280833,111347641936416,-7.95977,4.25356e-06,12.6139,55.5057,108.694,6289
12097,111347641780541,111347642446375,-7.95977,4.25356e-06,12.6139,48.9838,114.334,6290
12099,111347642280333,111347642951125,-7.95977,4.25356e-06,12.6139,54.6133,109.488,6291
12101,111347642780875,111347643460125,-7.95977,4.25356e-06,12.6139,48.7943,114.462,6292
12103,111347643280625,111347643998333,-7.95977,4.25356e-06,12.6139,51.1886,112.391,6293
12105,111347643782666,111347644530125,-7.95977,4.25356e-06,12.6139,47.6925,115.372,6294
12107,111347644283958,111347645096500,-7.95977,4.25356e-06,12.6139,48.4179,114.733,6296
12110,111347645031958,111347645626916,-7.95977,4.25356e-06,12.6139,46.3141,116.52,6297
12112,111347645532500,111347646161833,-7.95977,4.25356e-06,12.6139,46.0418,116.736,6298
